2,15:50〜16:00,レインボーハーモニー,TheFirstCry
2,16:00〜16:10,Å'noir,Song-genics
2,16:25〜16:35,栞,TheFirstCry
2,16:35〜16:45,劇団やる夫,桜唄
2,16:45〜16:55,Lilac,アカペラシンガーズK.O.E.
2,16:55〜17:05,歌音,LaVoce
2,17:05〜17:15,Gloomy,Song-genics
2,17:15〜17:25,萩和音,Do it your voice
2,17:25〜17:35,Honey's Code,RainbowPumpkin
2,17:35〜17:45,ZooKeePer,Infini
2,17:45〜18:00,弁慶,GARDEN
3,10:30〜10:45,SMOOTH FACE,
3,10:45〜10:55,ゆかり,Infini
3,10:55〜11:05,Ah 前髪,えどむらさき
3,11:05〜11:15,大福,鳴声刺心
3,11:15〜11:25,塩檸檬,SoundArts
3,11:25〜11:40,Яebellion,アカペラシンガーズK.O.E.
3,12:00〜12:15,あっとい〜ず。,CrazyClef
3,12:15〜12:25,WAdE,das Lied
3,12:25〜12:35,みずたま,GARDEN
3,12:35〜12:45,俺らのハモりがこんなに綺麗なわけがない,CHOCOLETZ
3,12:45〜12:55,お茶の子さいさい,
3,12:55〜13:10,ミルフィーユ,Twinkle
3,13:30〜13:40,着火男,SoundArts
3,13:40〜13:50,Clovie,WALKMEN
3,13:50〜14:00,ファッションセンターやまむら,mash#POTATO
3,14:00〜14:10,玉響,CrazyClef
3,14:10〜14;20,MMK,EmoHill
3,14:20〜14:30,Forget me not,奏
3,14:30〜14:40,§’ず,JADE
3,15:00〜15:10,TEAM idol,Musik Spiel
3,15:10〜15:20,またたび,TheFirstCry
3,15:20〜15:30,青空たると,Infini
3,15:30〜15:40,%,U-MiC
3,15:40〜15;50,葵,V.E.L
3,15:50〜16:00,ひとり日和,LaVoce
3,16:00〜16:10,こんぺいとう,stairways
3,16:30〜16:45,隣の客はよく柿クインテット,GARDEN
3,16:45〜16:55,Stella,SoundArts
3,16:55〜17:05,暴唱族,LaVoce
3,17:05〜17:15,DoLcE,えどむらさき
3,17:15〜17:25,Ruska,Street Corner Symphony
3,17:25〜17:35,A de lay,SoundArts
3,17:35〜17:45,mobilis in mobili,BeBap!
3,17:45〜18:00,milk dipper,
4,10:30〜10:45,チキチキラグーン,WALKMEN
4,10:45〜10:55,リラ,L'arbre de Harmonie
4,10:55〜11:05,十六夜,TheFirstCry
4,11:05〜11:15,R-osso,びぃぐる
4,11:15〜11:25,Select Shop,das Lied
4,11:25〜11:40,BLAW,BeBap!
4,12:00〜12:10,くにたち動物園,TheFirstCry
4,12:10〜12:20,Gimmick B,Musik Spiel
4,12:20〜12:30,モモドドラゴン,JACK
4,12:30〜12:40,#Lollipop,SoundArts
4,12:40〜12:55,PAV_NE,del mundo
4,12:55〜13:10,Shilly Shally,ArtifacTone
4,17:00〜17:10,PTF,stairways
4,17:10〜17:20,Ferie,
4,17:20〜17:30,Majestic!,TheFirstCry
4,17:30〜17:45,Raptop,stairways
4,17:45〜18:00,たむらまろ,stairways
5,10:30〜10:45,Sky-Step,TheFirstCry
5,10:45〜10:55,Club Apollo,SoundArts
5,10:55〜11:05,華厳乃タキシード,SoundArts
5,11:05〜11:15,岡の上の卑弥呼,
5,11:15〜11:25,コンコンカンカン☆股関節,beatbaby-
5,11:25〜11:40,SoundScape,LaVoce
5,12:00〜12:15,Cassiopeia,Street Corner Symphony
5,12:15〜12:25,おふとぅん,
5,12:25〜12:35,はなたれ,アカペラシンガーズK.O.E.
5,12:35〜12:45,papa*coco,stairways
5,12:45〜12:55,ブラッドピッチ,
5,12:55〜13:10,Walking Tuners,Street Corner Symphony
5,13:30〜13:40,Quarter Pounder,
5,13:40〜13:50,† pentagram †,SoundArts
5,13:50〜14:00,agri's,Impressive Voice
5,14:00〜14:10,dusk,TheFirstCry
5,14:10〜14;20,Choco Luntan,Glee Club
5,14:20〜14:30,soiree,TheFirstCry
5,14:30〜14:40,幻想ジパング,
5,15:00〜15:10,Exon,NoSeRA
5,15:10〜15:20,おしりあご,Impressive Voice
5,15:20〜15:30,M.O.G,Street Corner Symphony
6,18:00〜18:10,TaKT,TheFirstCry
6,18:10〜18:20,聴酔−KIKUSUI−,MUSE
6,18:20〜18:30,悟,L'arbre de Harmonie
6,18:30〜18:40,TRicoLore,Medical Music Union
6,18:40〜18:50,Pyrus,Do it your voice
6,18:50〜19:00,Cocktail P@rty,L'arbre de Harmonie
